"brand","model","product_id","temperature_c","estimated_psi","point_status","reference_psi","reference_temperature_c","model_id","curve_group_id","silicone","sku","ean","confidence","inside_published_operating_range"
"ATM / Ama Tsu Maru","PSI130 — sec","atm-psi130-dry","11","105.85","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI130 — sec","atm-psi130-dry","12","108.84","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI130 — sec","atm-psi130-dry","13","111.89","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI130 — sec","atm-psi130-dry","14","115","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI130 — sec","atm-psi130-dry","15","118.18","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI130 — sec","atm-psi130-dry","16","121.41","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI130 — sec","atm-psi130-dry","17","124.71","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI130 — sec","atm-psi130-dry","18","128.08","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI130 — sec","atm-psi130-dry","19","131.51","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI130 — sec","atm-psi130-dry","20","135","manufacturer_or_distributor_anchor","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI130 — sec","atm-psi130-dry","21","138.56","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI130 — sec","atm-psi130-dry","22","142.19","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI130 — sec","atm-psi130-dry","23","145.88","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI130 — sec","atm-psi130-dry","24","149.64","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI130 — sec","atm-psi130-dry","25","153.47","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI130 — sec","atm-psi130-dry","26","157.37","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI130 — sec","atm-psi130-dry","27","161.34","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI130 — sec","atm-psi130-dry","28","165.37","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI130 — sec","atm-psi130-dry","29","169.48","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI130 — sec","atm-psi130-dry","30","173.66","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI130 — sec","atm-psi130-dry","31","177.92","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI130 — sec","atm-psi130-dry","32","182.24","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI130 — sec","atm-psi130-dry","33","186.64","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI130 — sec","atm-psi130-dry","34","191.12","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI130 — sec","atm-psi130-dry","35","195.66","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI130 — sec","atm-psi130-dry","36","200.29","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI130 — sec","atm-psi130-dry","37","204.98","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI130 — sec","atm-psi130-dry","38","209.76","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI130 — sec","atm-psi130-dry","39","214.61","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI130 — sec","atm-psi130-dry","40","219.54","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","-15","47.19","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","-14","48.84","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","-13","50.53","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","-12","52.27","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","-11","54.05","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","-10","55.88","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","-9","57.75","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","-8","59.67","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","-7","61.63","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","-6","63.65","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","-5","65.71","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","-4","67.82","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","-3","69.98","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","-2","72.19","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","-1","74.46","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","0","76.77","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","1","79.14","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","2","81.56","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","3","84.03","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","4","86.56","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","5","89.15","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","6","91.79","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","7","94.48","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","8","97.24","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","9","100.05","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","10","102.92","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","11","105.85","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","12","108.84","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","13","111.89","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","14","115","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","15","118.18","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","16","121.41","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","17","124.71","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","18","128.08","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","19","131.51","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","20","135","manufacturer_or_distributor_anchor","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","21","138.56","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","22","142.19","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","23","145.88","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","24","149.64","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","25","153.47","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","26","157.37","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","27","161.34","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","28","165.37","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","29","169.48","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","30","173.66","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","31","177.92","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","32","182.24","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","33","186.64","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","34","191.12","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","35","195.66","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","36","200.29","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","37","204.98","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","38","209.76","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","39","214.61","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI130 — lubrifié","atm-psi130-silicone","40","219.54","estimated_propane_ratio","135","20","anchor_scaled_propane_antoine_nist","atm-130-at-20c","yes","","","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","-15","54.53","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","atm-150-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","-14","56.43","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","atm-150-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","-13","58.39","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","atm-150-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","-12","60.4","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","atm-150-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","-11","62.46","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","atm-150-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","-10","64.57","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","atm-150-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","-9","66.73","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","atm-150-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","-8","68.95","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","atm-150-at-20c","no","","","high",""
"ATM / Ama Tsu Maru","PSI150 — sec","atm-psi150-dry","-7","71.22","estimated_propane_ratio","156","20","anchor_scaled_propane_antoine_nist","atm-150-at-20c","no","","","high",""
